code,level,section,chapter
2D1B5_940,2.0,2D1X7,math_12_algebra_C1
2D1B5_668,2.0,2D1X5,math_12_algebra_C1
2D1B5_678,2.0,2D1X6,math_12_algebra_C1
2D1B5_723,2.0,2D1X5,math_12_algebra_C1
2D1B5_741,2.0,2D1X6,math_12_algebra_C1
2D1B5_781,2.0,2D1X5,math_12_algebra_C1
2D1B5_822,2.0,2D1X7,math_12_algebra_C1
2D1B5_786,2.0,2D1X5,math_12_algebra_C1
2D1B5_798,2.0,2D1X6,math_12_algebra_C1
2D1B5_805,2.0,2D1X5,math_12_algebra_C1
2D1B5_827,2.0,2D1X5,math_12_algebra_C1
2D1B5_851,2.0,2D1X5,math_12_algebra_C1
2D1B5_853,2.0,2D1X7,math_12_algebra_C1
2D1B5_869,2.0,2D1X5,math_12_algebra_C1
2D1B5_873,2.0,2D1X5,math_12_algebra_C1
2D1B5_875,2.0,2D1X6,math_12_algebra_C1
2D1B5_878,2.0,2D1X5,math_12_algebra_C1
2D1B5_897,2.0,2D1X5,math_12_algebra_C1
2D1B5_792,2.0,2D1X6,math_12_algebra_C1
2D1B5_808,2.0,2D1X5,math_12_algebra_C1
2D1B5_773,2.0,2D1X5,math_12_algebra_C1
2D1B5_752,2.0,2D1X6,math_12_algebra_C1
HK1_4_6_30,2.0,2D3X1,math_12_algebra_C3
TN_2_25,2.0,2D3X4,math_12_algebra_C3
TN_10_34,2.0,2D3X3,math_12_algebra_C3
2D1B5_665,2.0,2D1X6,math_12_algebra_C1
TN_13_38,2.0,2D3X3,math_12_algebra_C3
2D1B5_691,2.0,2D1X5,math_12_algebra_C1
2D1B5_692,2.0,2D1X6,math_12_algebra_C1
2D1B5_709,2.0,2D1X5,math_12_algebra_C1
2D1B5_717,2.0,2D1X5,math_12_algebra_C1
2D1B5_731,2.0,2D1X6,math_12_algebra_C1
2D1B5_767,2.0,2D1X5,math_12_algebra_C1
2D1B5_793,2.0,2D1X6,math_12_algebra_C1
2D1B5_796,2.0,2D1X5,math_12_algebra_C1
2D1B5_816,2.0,2D1X1,math_12_algebra_C1
2D1B5_831,2.0,2D1X5,math_12_algebra_C1
2D1B5_877,2.0,2D1X6,math_12_algebra_C1
2D1B5_892,2.0,2D1X5,math_12_algebra_C1
2D1B5_908,2.0,2D1X6,math_12_algebra_C1
2D1B5_914,2.0,2D1X5,math_12_algebra_C1
2D1B5_933,2.0,2D1X4,math_12_algebra_C1
2D1B5_958,2.0,2D1X5,math_12_algebra_C1
2D1B5_670,2.0,2D1X6,math_12_algebra_C1
2D1B5_676,2.0,2D1X6,math_12_algebra_C1
2D1B5_915,2.0,2D1X5,math_12_algebra_C1
2D1B5_937,2.0,2D1X5,math_12_algebra_C1
2D1B5_948,2.0,2D1X6,math_12_algebra_C1
2D1B5_957,2.0,2D1X5,math_12_algebra_C1
2D1B3_181,2.0,2D1X3,math_12_algebra_C1
2D3X1_240,2.0,2D3X1,math_12_algebra_C3
2H2F3_82,2.0,2H2F3,math_12_geometry_C2
2H2F3_77,2.0,2H2F3,math_12_geometry_C2
2D4F7_1007,2.0,2D4F7,math_12_algebra_C4
2D3X1_25,2.0,2D3X1,math_12_algebra_C3
2D3X1_109,2.0,2D3X1,math_12_algebra_C3
2D3X1_146,2.0,2D3X1,math_12_algebra_C3
2D3X1_190,2.0,2D3X1,math_12_algebra_C3
2D4F7_1008,2.0,2D4F7,math_12_algebra_C4
2D4F7_1009,2.0,2D4F7,math_12_algebra_C4
2D3X1_207,2.0,2D3X1,math_12_algebra_C3
2D3X1_227,2.0,2D3X2,math_12_algebra_C3
2D3X1_18,2.0,2D3X1,math_12_algebra_C3
2D4F7_1011,2.0,2D4F7,math_12_algebra_C4
2D3X1_105,2.0,2D3X1,math_12_algebra_C3
2D3X1_162,2.0,2D3X1,math_12_algebra_C3
2D1B3_177,2.0,2D1X3,math_12_algebra_C1
2D3X1_243,2.0,2D3X1,math_12_algebra_C3
2D3X1_261,2.0,2D3X1,math_12_algebra_C3
2D3X1_34,2.0,2D3X1,math_12_algebra_C3
2D3X1_45,2.0,2D3X1,math_12_algebra_C3
2D3X1_139,2.0,2D3X1,math_12_algebra_C3
2D1B3_201,2.0,2D1X1,math_12_algebra_C1
TN_2021_101_38,2.0,2D3X2,math_12_algebra_C3
2D3X1_150,2.0,2D3X1,math_12_algebra_C3
2D3X1_124,2.0,2D3X1,math_12_algebra_C3
2D1B3_209,2.0,2D1X3,math_12_algebra_C1
2D1B5_712,2.0,2D1X5,math_12_algebra_C1
2D1B5_713,2.0,2D1X6,math_12_algebra_C1
2D1B5_720,2.0,2D1X6,math_12_algebra_C1
2D1B5_733,2.0,2D1X6,math_12_algebra_C1
2D1B5_742,2.0,2D1X7,math_12_algebra_C1
2D1B5_761,2.0,2D1X7,math_12_algebra_C1
2D1B5_776,2.0,2D1X5,math_12_algebra_C1
2D1B5_791,2.0,2D1X6,math_12_algebra_C1
2D1B5_794,2.0,2D1X5,math_12_algebra_C1
2D1B5_810,2.0,2D1X5,math_12_algebra_C1
2D1B5_812,2.0,2D1X5,math_12_algebra_C1
2D1B5_829,2.0,2D1X5,math_12_algebra_C1
2D1B5_842,2.0,2D1X6,math_12_algebra_C1
2D1B5_844,2.0,2D1X5,math_12_algebra_C1
2D1B5_846,2.0,2D1X6,math_12_algebra_C1
2D1B5_871,2.0,2D1X5,math_12_algebra_C1
2D1B5_885,2.0,2D1X6,math_12_algebra_C1
2D1B5_907,2.0,2D1X5,math_12_algebra_C1
2D1B5_924,2.0,2D1X5,math_12_algebra_C1
2D3X1_3,2.0,2D3X1,math_12_algebra_C3
2D3X1_21,2.0,2D3X1,math_12_algebra_C3
2D3X1_107,2.0,2D3X1,math_12_algebra_C3
TN_27_28,2.0,2D3X3,math_12_algebra_C3
2H3F3_254,2.0,2H3F3,math_12_geometry_C3
2H3F3_172,2.0,2H3F3,math_12_geometry_C3
2D1B5_621,2.0,2D1X6,math_12_algebra_C1
2D4F6_100,2.0,2D4F1,math_12_algebra_C4
2D4F6_91,2.0,2D4F2,math_12_algebra_C4
2D1B5_662,2.0,2D1X6,math_12_algebra_C1
2D1B5_653,2.0,2D1X5,math_12_algebra_C1
2D1B5_642,2.0,2D1X5,math_12_algebra_C1
TN_31_33,2.0,2D1X3,math_12_algebra_C1
2D1B5_635,2.0,2D1X5,math_12_algebra_C1
2D1B5_613,2.0,2D1X5,math_12_algebra_C1
2D1B5_584,2.0,2D1X5,math_12_algebra_C1
2D1B5_572,2.0,2D1X5,math_12_algebra_C1
2D1B2_62,2.0,2D1X2,math_12_algebra_C1
2D1B3_266,2.0,2D1X3,math_12_algebra_C1
TN_31_29,2.0,2D2X3,math_12_algebra_C2
TN_31_28,2.0,2D1X7,math_12_algebra_C1
2D4F6_115,2.0,2D4F1,math_12_algebra_C4
TN_31_27,2.0,2D1X1,math_12_algebra_C1
TN_31_26,2.0,2D3X1,math_12_algebra_C3
2D4F6_88,2.0,2D4F6,math_12_algebra_C4
2D4F2_175,2.0,2D4F2,math_12_algebra_C4
TN_31_22,2.0,2H2F1,math_12_geometry_C2
TN_31_21,2.0,2D2X3,math_12_algebra_C2
TN_31_20,2.0,2D1X5,math_12_algebra_C1
2D4F6_123,2.0,2D4F6,math_12_algebra_C4
2D1B3_238,2.0,2D1X3,math_12_algebra_C1
2D4F6_165,2.0,2D4F2,math_12_algebra_C4
2D4F6_181,2.0,2D4F6,math_12_algebra_C4
2D4F2_23,2.0,2D4F2,math_12_algebra_C4
2D1B5_567,2.0,2D1X7,math_12_algebra_C1
2D4F2_101,2.0,2D4F2,math_12_algebra_C4
2D1B3_190,2.0,2D1X2,math_12_algebra_C1
2D4F6_171,2.0,2D4F6,math_12_algebra_C4
2D4F6_166,2.0,2D4F1,math_12_algebra_C4
2D4F2_131,2.0,2D4F2,math_12_algebra_C4
2D4F2_167,2.0,2D4F2,math_12_algebra_C4
2D4F6_158,2.0,2D4F6,math_12_algebra_C4
2D1B3_205,2.0,2D1X3,math_12_algebra_C1
2D4F6_108,2.0,2D4F6,math_12_algebra_C4
2D1B5_644,2.0,2D1X6,math_12_algebra_C1
2D1B5_602,2.0,2D1X7,math_12_algebra_C1
2D1B5_601,2.0,2D1X4,math_12_algebra_C1
2D1B5_574,2.0,2D1X5,math_12_algebra_C1
2D4F6_192,2.0,2D4F6,math_12_algebra_C4
2D4F6_167,2.0,2D4F6,math_12_algebra_C4
2D4F6_113,2.0,2D4F1,math_12_algebra_C4
2D4F6_98,2.0,2D4F6,math_12_algebra_C4
2D1B5_651,2.0,2D1X6,math_12_algebra_C1
2D1B5_590,2.0,2D1X5,math_12_algebra_C1
2D4F6_189,2.0,2D4F6,math_12_algebra_C4
2D4F6_187,2.0,2D4F6,math_12_algebra_C4
2D1B5_658,2.0,2D1X5,math_12_algebra_C1
2D1B5_654,2.0,2D1X7,math_12_algebra_C1
2D1B5_639,2.0,2D1X5,math_12_algebra_C1
TN_31_18,2.0,2D1X2,math_12_algebra_C1
2D4F6_174,2.0,2D4F1,math_12_algebra_C4
TN_30_41,2.0,2H3F2,math_12_geometry_C3
TN_30_39,2.0,2D1X5,math_12_algebra_C1
TN_30_38,2.0,1H3X3,math_11_geometry_C3
2D1B3_291,2.0,2D1X3,math_12_algebra_C1
TN_30_36,2.0,2D2X4,math_12_algebra_C2
TN_30_35,2.0,2D3X1,math_12_algebra_C3
TN_30_34,2.0,2D2X3,math_12_algebra_C2
TN_30_32,2.0,2D4F2,math_12_algebra_C4
2D1B5_661,2.0,2D1X6,math_12_algebra_C1
2D1B5_652,2.0,2D1X5,math_12_algebra_C1
TN_30_28,2.0,2D3X1,math_12_algebra_C3
TN_30_27,2.0,2H3F7,math_12_geometry_C3
2D1B5_649,2.0,2D1X5,math_12_algebra_C1
TN_30_25,2.0,2H3F6,math_12_geometry_C3
TN_30_24,2.0,1D3X3,math_11_algebra_C3
TN_30_23,2.0,2H3F5,math_12_geometry_C3
TN_30_22,2.0,2D2X6,math_12_algebra_C2
TN_30_21,2.0,2D3X1,math_12_algebra_C3
TN_30_20,2.0,1D2X5,math_11_algebra_C2
2D4F2_217,2.0,2D4F2,math_12_algebra_C4
TN_30_18,2.0,1D2X4,math_11_algebra_C2
TN_30_17,2.0,2D2X2,math_12_algebra_C2
TN_30_44,2.0,2D1X6,math_12_algebra_C1
2D4F2_12,2.0,2D4F2,math_12_algebra_C4
2D1B5_571,2.0,2D1X7,math_12_algebra_C1
2D4F6_132,2.0,2D4F6,math_12_algebra_C4
TN_31_17,2.0,2D2X3,math_12_algebra_C2
TN_31_15,2.0,2D2X3,math_12_algebra_C2
TN_31_12,2.0,2D2X3,math_12_algebra_C2
TN_31_11,2.0,2H1F3,math_12_geometry_C1
TN_31_10,2.0,2D1X4,math_12_algebra_C1
TN_31_9,2.0,2D1X3,math_12_algebra_C1
TN_31_8,2.0,2D2X3,math_12_algebra_C2
TN_31_7,2.0,2D2X2,math_12_algebra_C2
TN_31_6,2.0,2D2X4,math_12_algebra_C2
TN_31_4,2.0,2D1X1,math_12_algebra_C1
TN_31_3,2.0,2D1X7,math_12_algebra_C1
TN_31_2,2.0,2D1X7,math_12_algebra_C1
TN_31_1,2.0,2D1X5,math_12_algebra_C1
2D1B5_599,2.0,2D1X5,math_12_algebra_C1
TN_30_48,2.0,1D3X4,math_11_algebra_C3
TN_30_47,2.0,2D3X4,math_12_algebra_C3
2D1B5_592,2.0,2D1X6,math_12_algebra_C1
2D1B5_579,2.0,2D1X5,math_12_algebra_C1
2D1B5_564,2.0,2D1X7,math_12_algebra_C1
2D4F6_188,2.0,2D4F6,math_12_algebra_C4
2D1B3_272,2.0,2D1X3,math_12_algebra_C1
2D4F6_169,2.0,2D4F1,math_12_algebra_C4
2D1B3_284,2.0,2D1X3,math_12_algebra_C1
2D1B5_596,2.0,2D1X6,math_12_algebra_C1
2D1B5_570,2.0,2D1X5,math_12_algebra_C1
TN_32_17,2.0,2D4F3,math_12_algebra_C4
TN_32_18,2.0,2D2X3,math_12_algebra_C2
TN_33_28,2.0,2D2X2,math_12_algebra_C2
TN_33_27,2.0,2H1F4,math_12_geometry_C1
TN_33_26,2.0,2D1X3,math_12_algebra_C1
TN_33_25,2.0,2H2F1,math_12_geometry_C2
TN_33_24,2.0,2D4F6,math_12_algebra_C4
TN_33_23,2.0,1H3X3,math_11_geometry_C3
TN_33_22,2.0,2D1X6,math_12_algebra_C1
TN_33_21,2.0,2D1X2,math_12_algebra_C1
TN_33_20,2.0,2H3F1,math_12_geometry_C3
2D1B5_636,2.0,2D1X5,math_12_algebra_C1
2D1B5_632,2.0,2D1X7,math_12_algebra_C1
2D1B5_622,2.0,2D1X5,math_12_algebra_C1
2D1B5_619,2.0,2D1X5,math_12_algebra_C1
2D1B5_614,2.0,2D1X5,math_12_algebra_C1
2D1B5_598,2.0,2D1X5,math_12_algebra_C1
2D1B5_585,2.0,2D1X5,math_12_algebra_C1
2D1B5_563,2.0,2D1X6,math_12_algebra_C1
2D1X4_82,2.0,2D1X4,math_12_algebra_C1
2D4F6_130,2.0,2D4F6,math_12_algebra_C4
2D4F6_129,2.0,2D4F6,math_12_algebra_C4
2D1B5_660,2.0,2D1X5,math_12_algebra_C1
2D1B5_637,2.0,2D1X6,math_12_algebra_C1
2D1B5_625,2.0,2D1X5,math_12_algebra_C1
TN_33_29,2.0,2D2X5,math_12_algebra_C2
2D1B5_617,2.0,2D1X5,math_12_algebra_C1
TN_33_30,2.0,2D3X3,math_12_algebra_C3
TN_33_32,2.0,2H3F3,math_12_geometry_C3
2D1B5_580,2.0,2D1X4,math_12_algebra_C1
2D4F2_218,2.0,2D4F2,math_12_algebra_C4
2D1B5_578,2.0,2D1X6,math_12_algebra_C1
TN_34_11,2.0,2D2X2,math_12_algebra_C2
2D4F2_221,2.0,2D4F2,math_12_algebra_C4
2D1B5_566,2.0,2D1X5,math_12_algebra_C1
2D1B3_293,2.0,2D1X3,math_12_algebra_C1
2D4F6_156,2.0,2D4F6,math_12_algebra_C4
2D4F2_39,2.0,2D4F2,math_12_algebra_C4
2D4F2_73,2.0,2D4F2,math_12_algebra_C4
2D4F6_121,2.0,2D4F6,math_12_algebra_C4
2D1B3_314,2.0,2D1X3,math_12_algebra_C1
2D1B3_336,2.0,2D1X3,math_12_algebra_C1
2D1B5_656,2.0,2D1X6,math_12_algebra_C1
2D1B5_646,2.0,2D1X5,math_12_algebra_C1
2D1B5_638,2.0,2D1X7,math_12_algebra_C1
2D1B5_633,2.0,2D1X6,math_12_algebra_C1
2D1B5_624,2.0,2D1X6,math_12_algebra_C1
2D1B5_615,2.0,2D1X6,math_12_algebra_C1
TN_33_36,2.0,2D4F6,math_12_algebra_C4
2D1B5_593,2.0,2D1X5,math_12_algebra_C1
TN_33_34,2.0,2D2X5,math_12_algebra_C2
TN_33_33,2.0,2D4F2,math_12_algebra_C4
TN_33_31,2.0,2D3X1,math_12_algebra_C3
2H2F3_40,2.0,2H2F3,math_12_geometry_C2
2D1B5_611,2.0,2D1X5,math_12_algebra_C1
2D4F6_194,2.0,2D4F6,math_12_algebra_C4
TN_32_27,2.0,2H3F3,math_12_geometry_C3
TN_32_26,2.0,2D1X4,math_12_algebra_C1
TN_32_25,2.0,2H3F2,math_12_geometry_C3
2D1B5_655,2.0,2D1X7,math_12_algebra_C1
2D1B5_634,2.0,2D1X5,math_12_algebra_C1
2D1B5_630,2.0,2D1X5,math_12_algebra_C1
2D1B5_629,2.0,2D1X6,math_12_algebra_C1
2D1B5_604,2.0,2D1X5,math_12_algebra_C1
2D1B5_600,2.0,2D1X5,math_12_algebra_C1
2D1B5_561,2.0,2D1X5,math_12_algebra_C1
2D4F6_191,2.0,2D4F6,math_12_algebra_C4
2D4F6_131,2.0,2D4F6,math_12_algebra_C4
2D4F6_112,2.0,2D4F6,math_12_algebra_C4
2D1B5_643,2.0,2D1X5,math_12_algebra_C1
2D1B5_616,2.0,2D1X6,math_12_algebra_C1
2D1B5_610,2.0,2D1X5,math_12_algebra_C1
TN_32_24,2.0,2H1F3,math_12_geometry_C1
2D1B5_609,2.0,2D1X2,math_12_algebra_C1
TN_32_23,2.0,2D2X7,math_12_algebra_C2
TN_32_22,2.0,2D4F2,math_12_algebra_C4
2D1B5_581,2.0,2D1X6,math_12_algebra_C1
TN_32_20,2.0,2H3F7,math_12_geometry_C3
TN_32_19,2.0,2D1X3,math_12_algebra_C1
TN_32_28,2.0,1H3X3,math_11_geometry_C3
2D1B5_582,2.0,2D1X6,math_12_algebra_C1
TN_32_29,2.0,2D3X3,math_12_algebra_C3
TN_32_32,2.0,2D3X1,math_12_algebra_C3
2D4F6_150,2.0,2D4F2,math_12_algebra_C4
2D4F6_138,2.0,2D4F6,math_12_algebra_C4
2D4F6_135,2.0,2D4F6,math_12_algebra_C4
TN_33_18,2.0,2D1X4,math_12_algebra_C1
TN_33_17,2.0,2D3X2,math_12_algebra_C3
TN_33_16,2.0,1D3X3,math_11_algebra_C3
TN_33_15,2.0,2H3F7,math_12_geometry_C3
TN_33_14,2.0,2D2X3,math_12_algebra_C2
2D4F2_120,2.0,2D4F2,math_12_algebra_C4
2D4F2_187,2.0,2D4F2,math_12_algebra_C4
TN_33_7,2.0,2H2F2,math_12_geometry_C2
2D4F2_232,2.0,2D4F2,math_12_algebra_C4
2D1B2_543,2.0,2D1X2,math_12_algebra_C1
2D4F6_119,2.0,2D4F6,math_12_algebra_C4
2D4F6_104,2.0,2D4F1,math_12_algebra_C4
TN_32_40,2.0,1H3X3,math_11_geometry_C3
2D4F6_102,2.0,2D4F6,math_12_algebra_C4
TN_32_38,2.0,1D2X3,math_11_algebra_C2
TN_32_37,2.0,2D1X6,math_12_algebra_C1
TN_32_36,2.0,2D3X2,math_12_algebra_C3
TN_32_35,2.0,2D2X5,math_12_algebra_C2
2D4F6_79,2.0,2D4F6,math_12_algebra_C4
TN_32_33,2.0,2D4F2,math_12_algebra_C4
TN_32_30,2.0,2D1X5,math_12_algebra_C1
2D4B3_69,2.0,2D3X3,math_12_algebra_C3
2H2F3_43,2.0,2H2F3,math_12_geometry_C2
2H3F1_33,2.0,2H3F1,math_12_geometry_C3
2D1B5_843,2.0,2D1X5,math_12_algebra_C1
2D1B5_847,2.0,2D1X5,math_12_algebra_C1
2D1B5_850,2.0,2D1X6,math_12_algebra_C1
2D1B5_859,2.0,2D1X5,math_12_algebra_C1
2D1B5_862,2.0,2D1X5,math_12_algebra_C1
2D1B5_864,2.0,2D1X5,math_12_algebra_C1
2D1B5_927,2.0,2D1X5,math_12_algebra_C1
2D1B5_938,2.0,2D1X6,math_12_algebra_C1
2D1B5_674,2.0,2D1X5,math_12_algebra_C1
2D1B5_696,2.0,2D1X6,math_12_algebra_C1
2D1B5_801,2.0,2D1X5,math_12_algebra_C1
2D1B5_840,2.0,2D1X5,math_12_algebra_C1
2H3F1_23,2.0,2H3F1,math_12_geometry_C3
2H3F1_120,2.0,2H3F1,math_12_geometry_C3
2H3F1_124,2.0,2H3F1,math_12_geometry_C3
2D1B5_807,2.0,2D1X6,math_12_algebra_C1
2H3F1_12,2.0,2H3F1,math_12_geometry_C3
2H3F1_58,2.0,2H3F1,math_12_geometry_C3
2H3F1_108,2.0,2H3F1,math_12_geometry_C3
2H3F1_122,2.0,2H3F1,math_12_geometry_C3
2D3B3_207,2.0,2D3X3,math_12_algebra_C3
2D3B3_130,2.0,2D3X3,math_12_algebra_C3
2H3F1_4,2.0,2H3F1,math_12_geometry_C3
2D1B5_790,2.0,2D1X5,math_12_algebra_C1
2D1B5_787,2.0,2D1X3,math_12_algebra_C1
2D1B5_785,2.0,2D1X4,math_12_algebra_C1
2D1B5_894,2.0,2D1X5,math_12_algebra_C1
2D1B5_917,2.0,2D1X6,math_12_algebra_C1
2D1B5_939,2.0,2D1X5,math_12_algebra_C1
2D1B5_700,2.0,2D1X5,math_12_algebra_C1
2D1B5_715,2.0,2D1X5,math_12_algebra_C1
2D1B5_722,2.0,2D1X5,math_12_algebra_C1
2D1B5_732,2.0,2D1X6,math_12_algebra_C1
2D1B5_762,2.0,2D1X5,math_12_algebra_C1
2D1B5_777,2.0,2D1X5,math_12_algebra_C1
2D1B5_778,2.0,2D1X5,math_12_algebra_C1
2D1B5_813,2.0,2D1X7,math_12_algebra_C1
2D1B5_820,2.0,2D1X5,math_12_algebra_C1
2D1B5_893,2.0,2D1X6,math_12_algebra_C1
2D1B5_916,2.0,2D1X6,math_12_algebra_C1
2D1B5_919,2.0,2D1X6,math_12_algebra_C1
2D1B5_920,2.0,2D1X5,math_12_algebra_C1
2D1B5_956,2.0,2D1X2,math_12_algebra_C1
2D1B5_675,2.0,2D1X7,math_12_algebra_C1
2D1B5_710,2.0,2D1X6,math_12_algebra_C1
2D1B5_725,2.0,2D1X6,math_12_algebra_C1
2D1B5_737,2.0,2D1X6,math_12_algebra_C1
2D1B5_743,2.0,2D1X6,math_12_algebra_C1
2D1B5_772,2.0,2D1X5,math_12_algebra_C1
2D3B3_198,2.0,2D3X3,math_12_algebra_C3
2D3B3_124,2.0,2D3X4,math_12_algebra_C3
2D3B3_220,2.0,2D3X3,math_12_algebra_C3
2D3B3_210,2.0,2D3X3,math_12_algebra_C3
2D3K3_30,2.0,2D3X4,math_12_algebra_C3
2H1F1_82,2.0,2H1F1,math_12_geometry_C1
2D1B5_782,2.0,2D1X6,math_12_algebra_C1
2H3F1_10,2.0,2H3F1,math_12_geometry_C3
2H3F1_19,2.0,2H3F1,math_12_geometry_C3
2H3F1_27,2.0,2H3F1,math_12_geometry_C3
2D1B5_766,2.0,2D1X7,math_12_algebra_C1
2D3K3_6,2.0,2D3X4,math_12_algebra_C3
2D3B3_357,2.0,2D3X3,math_12_algebra_C3
2D3B3_355,2.0,2D3X3,math_12_algebra_C3
2D3B3_360,2.0,2D3X3,math_12_algebra_C3
2D3B3_356,2.0,2D3X3,math_12_algebra_C3
2D3B3_310,2.0,2D3X3,math_12_algebra_C3
2D3B3_223,2.0,2D3X3,math_12_algebra_C3
2D3B3_287,2.0,2D3X3,math_12_algebra_C3
2D3B3_246,2.0,2D3X3,math_12_algebra_C3
2D3B3_359,2.0,2D3X3,math_12_algebra_C3
2D3B3_358,2.0,2D3X3,math_12_algebra_C3
2D3B3_232,2.0,2D3X4,math_12_algebra_C3
2H3F1_34,2.0,2H3F1,math_12_geometry_C3
2D3B1_385,2.0,2D3X1,math_12_algebra_C3
2D3B1_201,2.0,2D3X1,math_12_algebra_C3
2D3B1_30,2.0,2D3X1,math_12_algebra_C3
2D3K3_281,2.0,2D3X3,math_12_algebra_C3
2D1B5_888,2.0,2D1X6,math_12_algebra_C1
2D3K3_210,2.0,2D3X4,math_12_algebra_C3
2D3K3_211,2.0,2D3X3,math_12_algebra_C3
2D3B3_72,2.0,2D3X3,math_12_algebra_C3
2D3B3_166,2.0,2D3X3,math_12_algebra_C3
2D3B3_64,2.0,2D3X3,math_12_algebra_C3
2D3B3_127,2.0,2D3X3,math_12_algebra_C3
2D3B3_202,2.0,2D3X3,math_12_algebra_C3
2D3B3_81,2.0,2D3X4,math_12_algebra_C3
2D3B3_51,2.0,2D3X3,math_12_algebra_C3
2D3B3_160,2.0,2D3X4,math_12_algebra_C3
2D3B3_87,2.0,2D3X3,math_12_algebra_C3
2D3B3_168,2.0,2D3X3,math_12_algebra_C3
2D3B3_211,2.0,2D3X3,math_12_algebra_C3
2D3B3_164,2.0,2D3X4,math_12_algebra_C3
2D3B3_145,2.0,2D3X3,math_12_algebra_C3
2D3B3_188,2.0,2D3X3,math_12_algebra_C3
2D3B3_204,2.0,2D3X4,math_12_algebra_C3
2D3B3_197,2.0,2D3X3,math_12_algebra_C3
2D3B3_152,2.0,2D3X3,math_12_algebra_C3
2D3B3_136,2.0,2D3X4,math_12_algebra_C3
2D3B3_29,2.0,2D3X3,math_12_algebra_C3
2D3B3_18,2.0,2D3X3,math_12_algebra_C3
2D3B3_26,2.0,2D3X3,math_12_algebra_C3
2D3B3_27,2.0,2D3X3,math_12_algebra_C3
2D3K3_280,2.0,2D3X3,math_12_algebra_C3
2D1B5_800,2.0,2D1X5,math_12_algebra_C1
2D1B5_876,2.0,2D1X5,math_12_algebra_C1
2D1B5_868,2.0,2D1X5,math_12_algebra_C1
2D1B5_867,2.0,2D1X6,math_12_algebra_C1
2D1B5_872,2.0,2D1X5,math_12_algebra_C1
2D1B5_883,2.0,2D1X6,math_12_algebra_C1
2D1B5_891,2.0,2D1X5,math_12_algebra_C1
2D1B5_905,2.0,2D1X5,math_12_algebra_C1
2D1B5_934,2.0,2D1X5,math_12_algebra_C1
2D1B5_935,2.0,2D1X6,math_12_algebra_C1
2D1B5_946,2.0,2D1X5,math_12_algebra_C1
2D1B5_951,2.0,2D1X6,math_12_algebra_C1
2D1B5_954,2.0,2D1X6,math_12_algebra_C1
2D1B5_686,2.0,2D1X6,math_12_algebra_C1
2D1B5_759,2.0,2D1X5,math_12_algebra_C1
2D1B5_770,2.0,2D1X5,math_12_algebra_C1
2D1B5_811,2.0,2D1X5,math_12_algebra_C1
2D1B5_856,2.0,2D1X5,math_12_algebra_C1
2D1B5_863,2.0,2D1X5,math_12_algebra_C1
2D1B5_870,2.0,2D1X1,math_12_algebra_C1
2D1B5_906,2.0,2D1X7,math_12_algebra_C1
2D1B5_909,2.0,2D1X5,math_12_algebra_C1
2D1B5_945,2.0,2D1X5,math_12_algebra_C1
2D1B5_953,2.0,2D1X6,math_12_algebra_C1
2D1B5_666,2.0,2D1X5,math_12_algebra_C1
2D1B5_669,2.0,2D1X5,math_12_algebra_C1
2D1B5_704,2.0,2D1X6,math_12_algebra_C1
2D1B5_865,2.0,2D1X7,math_12_algebra_C1
2D1B5_726,2.0,2D1X5,math_12_algebra_C1
2D1B5_861,2.0,2D1X7,math_12_algebra_C1
2D1B5_857,2.0,2D1X5,math_12_algebra_C1
2D1B5_879,2.0,2D1X5,math_12_algebra_C1
2D1B5_882,2.0,2D1X5,math_12_algebra_C1
2D1B5_886,2.0,2D1X5,math_12_algebra_C1
2D1B5_895,2.0,2D1X5,math_12_algebra_C1
2D1B5_902,2.0,2D1X5,math_12_algebra_C1
2D1B5_922,2.0,2D1X6,math_12_algebra_C1
2D1B5_926,2.0,2D1X6,math_12_algebra_C1
2D1B5_929,2.0,2D1X6,math_12_algebra_C1
2D1B5_930,2.0,2D1X5,math_12_algebra_C1
2D1B5_952,2.0,2D1X6,math_12_algebra_C1
2D1B5_680,2.0,2D1X5,math_12_algebra_C1
2D1B5_672,2.0,2D1X4,math_12_algebra_C1
2D1B5_689,2.0,2D1X6,math_12_algebra_C1
2D1B5_690,2.0,2D1X6,math_12_algebra_C1
2D1B5_697,2.0,2D1X6,math_12_algebra_C1
2D1B5_719,2.0,2D1X7,math_12_algebra_C1
2D1B5_771,2.0,2D1X7,math_12_algebra_C1
2D1B5_788,2.0,2D1X6,math_12_algebra_C1
2D1B5_814,2.0,2D1X5,math_12_algebra_C1
2D1B5_819,2.0,2D1X5,math_12_algebra_C1
2D1B5_830,2.0,2D1X5,math_12_algebra_C1
2D1B5_839,2.0,2D1X5,math_12_algebra_C1
2D1B5_848,2.0,2D1X5,math_12_algebra_C1
2D1B5_860,2.0,2D1X5,math_12_algebra_C1
2D3B2_51,2.0,2D3X2,math_12_algebra_C3
2D1B5_727,2.0,2D1X5,math_12_algebra_C1
2D1B5_755,2.0,2D1X6,math_12_algebra_C1
2D1B5_887,2.0,2D1X5,math_12_algebra_C1
2D1B5_899,2.0,2D1X3,math_12_algebra_C1
2D1B5_921,2.0,2D1X5,math_12_algebra_C1
2D1B5_923,2.0,2D1X5,math_12_algebra_C1
2D1B5_955,2.0,2D1X6,math_12_algebra_C1
2D1B5_673,2.0,2D1X6,math_12_algebra_C1
